CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,RESTRINGE_SEXO,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,MAX_POST_UNIV,EXCLUYE_DESDE_PREFERENCIA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,CAR_CIENCIAS_TECNOLOGIA
50835,50,ANIMACIÃ“N DIGITAL,UNIVERSIDAD SAN SEBASTIAN,13,10,20,35,25,0,10.0,10.0,N,458,,100,45.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50842,50,GEOLOGÃA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,20,30,5,10.0,10.0,S,458,,60,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,S
50919,50,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD SAN SEBASTIAN,13,20,20,20,30,0,10.0,10.0,N,458,,270,175.0,,,,N,,,S,21,21,,N,,0,N,0,13,,N
50920,50,BIOQUÃMICA,UNIVERSIDAD SAN SEBASTIAN,13,20,20,25,25,0,10.0,10.0,N,458,,80,44.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,S
50921,50,ENFERMERÃA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,20,0,10.0,10.0,N,458,,210,115.0,,,,N,,,S,21,21,,N,,0,N,0,13,,N
50922,50,FONOAUDIOLOGÃA,UNIVERSIDAD SAN SEBASTIAN,13,20,30,30,10,0,10.0,10.0,N,458,,80,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50923,50,INGENIERÃA EN GESTIÃ“N DE EXPEDICIONES Y ECOTURISMO,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,75,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50924,50,KINESIOLOGÃA,UNIVERSIDAD SAN SEBASTIAN,13,15,20,35,20,0,10.0,10.0,N,458,,160,90.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50925,50,MEDICINA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,30,40,0,,10.0,N,500,,120,20.0,,,,N,,,N,21,21,,N,,0,N,0,13,,N
50926,50,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD SAN SEBASTIAN,13,15,30,35,10,0,10.0,10.0,N,458,,100,70.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50927,50,OBSTETRICIA,UNIVERSIDAD SAN SEBASTIAN,13,10,15,35,30,0,10.0,10.0,N,458,,140,52.0,,,,N,,,S,21,21,,N,,0,N,0,13,,N
50928,50,PSICOLOGÃA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,50,20,0,10.0,10.0,N,458,,270,161.0,,,,N,,,S,21,21,,N,,0,N,0,13,,N
50929,50,QUÃMICA Y FARMACIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,25,30,0,10.0,10.0,N,458,,180,45.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50930,50,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,25,0,15.0,15.0,N,458,,170,85.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50931,50,TERAPIA OCUPACIONAL,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,110,45.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50932,50,LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÃSICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,30,0,10.0,10.0,N,458,,50,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50937,50,BACHILLERATO EN HUMANIDADES Y CIENCIAS SOCIALES,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,40,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50938,50,LICENCIATURA EN FILOSOFÃA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,30,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50939,50,LICENCIATURA EN ARTE Y CONSERVACIÃ“N DEL PATRIMONIO,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,30,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50940,50,LICENCIATURA EN LITERATURA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,30,,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
50941,50,INGENIERÃA EN RECURSOS NATURALES Y SOSTENIBILIDAD,UNIVERSIDAD SAN SEBASTIAN,13,20,35,10,20,5,10.0,10.0,S,458,,40,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,S
51100,51,ADMINISTRACIÃ“N PÃšBLICA,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,55,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51101,51,CIENCIA POLÃTICA,UNIVERSIDAD CENTRAL,13,10,40,25,10,0,15.0,15.0,N,458,,45,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51110,51,ARQUITECTURA,UNIVERSIDAD CENTRAL,13,10,40,15,25,0,10.0,10.0,N,458,,90,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51111,51,ARQUITECTURA DEL PAISAJE,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,30,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51120,51,PERIODISMO,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,45,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51121,51,PUBLICIDAD,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,40,20.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51130,51,DERECHO,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,190,40.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51140,51,PSICOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,230,40.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51141,51,SOCIOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,30,10.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51142,51,TRABAJO SOCIAL,UNIVERSIDAD CENTRAL,13,10,40,25,10,0,15.0,15.0,N,458,,55,20.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51150,51,ENFERMERÃA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,140,45.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51151,51,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD CENTRAL,13,10,40,15,25,0,10.0,10.0,N,458,,90,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51152,51,TERAPIA OCUPACIONAL,UNIVERSIDAD CENTRAL,13,10,40,25,15,0,10.0,10.0,N,458,,80,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51153,51,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,45,20.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51154,51,KINESIOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,60,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51156,51,MEDICINA,UNIVERSIDAD CENTRAL,13,10,25,20,25,0,,20.0,N,500,,50,,,,,N,,,N,21,21,,N,,0,N,0,13,,N
51160,51,INGENIERÃA COMERCIAL,UNIVERSIDAD CENTRAL,13,10,40,10,30,0,10.0,10.0,N,458,,60,35.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51161,51,CONTADOR AUDITOR,UNIVERSIDAD CENTRAL,13,10,40,10,30,0,10.0,10.0,N,458,,40,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51163,51,INGENIERÃA EN ADMINISTRACIÃ“N DE EMPRESAS,UNIVERSIDAD CENTRAL,13,10,40,10,30,0,10.0,10.0,N,458,,35,30.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51165,51,INGENIERÃA EN INFORMACIÃ“N Y CONTROL DE GESTIÃ“N,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,25,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
51170,51,GEOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,10,30,0,10.0,10.0,N,458,,50,20.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,9.0,S
51171,51,INGENIERÃA CIVIL EN OBRAS CIVILES,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,30,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,S
51172,51,INGENIERÃA EN CONSTRUCCIÃ“N,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,30,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,6.0,S
51173,51,INGENIERÃA CIVIL EN COMPUTACIÃ“N E INFORMÃTICA,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,70,30.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,14.0,S
51174,51,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,50,25.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,10.0,S
51175,51,INGENIERÃA CIVIL EN MINAS,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,45,30.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,8.0,S
51180,51,EDUCACIÃ“N PARVULARIA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,35,10.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51181,51,PEDAGOGÃA EN EDUCACIÃ“N GENERAL BÃSICA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,20,10.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51182,51,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,50,15.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51184,51,PEDAGOGÃA EN EDUCACIÃ“N FÃSICA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,50,15.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51185,51,PEDAGOGÃA EN MATEMÃTICA Y ESTADÃSTICA,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,20,7.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51186,51,PEDAGOGÃA EN LENGUAJE Y COMUNICACIÃ“N,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,20,10.0,,,,N,,,S,21,21,2.0,S,,1,N,0,13,,N
51200,51,ADMINISTRACIÃ“N PÃšBLICA,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,25,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51210,51,ARQUITECTURA,UNIVERSIDAD CENTRAL,13,10,40,15,25,0,10.0,10.0,N,458,,55,3.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51230,51,DERECHO,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,120,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51240,51,PSICOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,160,5.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51241,51,SOCIOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,25,10.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51242,51,TRABAJO SOCIAL,UNIVERSIDAD CENTRAL,13,10,40,25,10,0,15.0,15.0,N,458,,30,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51250,51,ENFERMERÃA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,40,4.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51252,51,TERAPIA OCUPACIONAL,UNIVERSIDAD CENTRAL,13,10,40,25,15,0,10.0,10.0,N,458,,48,4.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51253,51,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,50,8.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51254,51,KINESIOLOGÃA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,50,4.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51255,51,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,45,4.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51260,51,INGENIERÃA COMERCIAL,UNIVERSIDAD CENTRAL,13,10,40,10,30,0,10.0,10.0,N,458,,50,10.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,,N
51273,51,INGENIERÃA CIVIL EN COMPUTACIÃ“N E INFORMÃTICA,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,35,5.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,7.0,S
51274,51,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,45,6.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,8.0,S
51275,51,INGENIERÃA CIVIL EN MINAS,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,45,5.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,8.0,S
51276,51,LICENCIATURA EN ASTRONOMÃA,UNIVERSIDAD CENTRAL,13,10,40,10,25,5,10.0,10.0,S,458,,25,10.0,,,,N,,,S,21,21,2.0,N,,0,N,0,4,4.0,S
51282,51,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,40,10.0,,,,N,,,S,21,21,2.0,S,,1,N,0,4,,N
51284,51,PEDAGOGÃA EN EDUCACIÃ“N FÃSICA,UNIVERSIDAD CENTRAL,13,10,40,20,20,0,10.0,10.0,N,458,,35,5.0,,,,N,,,S,21,21,2.0,S,,1,N,0,4,,N
52010,52,ANTROPOLOGÃA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,10,0,30.0,30.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52020,52,DANZA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,30,25,10,0,15.0,15.0,N,458,,35,12.0,,,,S,EXCLUYE,,S,21,21,1.0,N,,0,N,0,13,,N
52060,52,PERIODISMO,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,15,35,10,0,25.0,25.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52070,52,PSICOLOGÃA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,25,25,10,0,20.0,20.0,N,458,,130,42.0,,,,N,,,S,21,21,3.0,N,,0,N,0,13,,N
52080,52,SOCIOLOGÃA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,10,0,30.0,30.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52090,52,TRABAJO SOCIAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,15,30,10,0,35.0,35.0,N,458,,25,8.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52100,52,DERECHO,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,15,30,10,0,30.0,30.0,N,458,,40,13.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52115,52,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,15,30,20,0,25.0,25.0,N,458,,20,7.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
52140,52,PEDAGOGÃA EN HISTORIA Y CIENCIAS SOCIALES,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,10,30,20,0,30.0,30.0,N,458,,10,3.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
52145,52,PEDAGOGÃA EN LENGUA CASTELLANA Y COMUNICACIÃ“N,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,15,40,10,0,25.0,25.0,N,458,,10,3.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
52150,52,CIENCIA POLÃTICA Y RELACIONES INTERNACIONALES,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,10,0,30.0,30.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52175,52,PRODUCCIÃ“N MUSICAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,20,30,15,0,15.0,15.0,N,458,,35,12.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52176,52,TEATRO,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,30,25,10,0,15.0,15.0,N,458,,25,8.0,,,,S,EXCLUYE,,S,21,21,1.0,N,,0,N,0,13,,N
52177,52,PEDAGOGÃA EN MÃšSICA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,20,30,15,0,15.0,15.0,N,458,,10,3.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
52181,52,ADMINISTRACIÃ“N PÃšBLICA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,25,10,0,35.0,35.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52258,52,CINE Y ARTES AUDIOVISUALES,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,25,25,10,0,25.0,25.0,N,458,,25,8.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52443,52,COMPOSICIÃ“N MUSICAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,25,30,10,0,20.0,20.0,N,458,,25,8.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52445,52,INTERPRETACIÃ“N MUSICAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,25,30,10,0,20.0,20.0,N,458,,20,7.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52495,52,TERAPIA OCUPACIONAL,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,20,0,20.0,20.0,N,458,,25,8.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52496,52,DISEÃ‘O ESCÃ‰NICO,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,30,25,10,0,15.0,15.0,N,458,,15,5.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52497,52,ARTES Y OFICIOS,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,30,25,10,0,15.0,15.0,N,458,,17,6.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52498,52,ARQUITECTURA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,35,15,25,0,10.0,10.0,N,458,,30,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52504,52,ENFERMERÃA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,20,0,20.0,20.0,N,458,,60,20.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
52505,52,KINESIOLOGÃA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,15,30,20,0,20.0,20.0,N,458,,45,15.0,,,,N,,,S,21,21,2.0,N,,0,N,0,13,,N
52506,52,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,15,15,30,20,0,20.0,20.0,N,458,,20,7.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52507,52,OBSTETRICIA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,20,0,20.0,20.0,N,458,,30,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52588,52,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,10,20,30,20,0,20.0,20.0,N,458,,40,13.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
52600,52,INGENIERIA EN INFORMATICA Y CIENCIA DE DATOS,UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO,13,20,30,15,15,10,10.0,10.0,S,458,,30,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,1.0,S
53101,53,INGENIERÃA COMERCIAL,UNIVERSIDAD BERNARDO O'HIGGINS,13,10,30,25,25,0,10.0,10.0,N,458,,35,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53102,53,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,25,10,35,5,10.0,10.0,S,458,,30,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,6.0,S
53103,53,INGENIERÃA CIVIL EN MEDIO AMBIENTE Y SUSTENTABILIDAD,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,25,10,35,5,10.0,10.0,S,458,,25,4.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,5.0,S
53106,53,INGENIERÃA EN INFORMÃTICA,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,25,20,25,5,10.0,10.0,S,458,,80,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,16.0,S
53107,53,QUÃMICA Y FARMACIA,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,15,25,0,,10.0,N,458,,80,25.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
53109,53,CONTADOR AUDITOR,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,30,15,30,0,10.0,10.0,N,458,,30,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53110,53,INGENIERÃA EN REALIDAD VIRTUAL Y DISEÃ‘O DE JUEGOS DIGITALES,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,25,15,25,5,10.0,10.0,S,458,,55,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,11.0,S
53111,53,INGENIERÃA EN MECATRÃ“NICA,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,25,10,30,5,10.0,10.0,S,458,,40,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,8.0,S
53201,53,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL CON MENCIÃ“N,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,25,30,15,0,10.0,10.0,N,458,,20,4.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
53202,53,"PEDAGOGÃA EN EDUCACIÃ“N FÃSICA, DEPORTE Y RECREACIÃ“N PARA ENSEÃ‘ANZA BÃSICA Y MEDIA",UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,25,15,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
53206,53,PEDAGOGÃA EN EDUCACIÃ“N PARVULARIA,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,25,15,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,1.0,S,,1,N,0,13,,N
53207,53,ENTRENADOR EN ACTIVIDAD FÃSICA Y DEPORTE/LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÃSICA Y DEPORTE,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,25,15,0,10.0,10.0,N,458,,80,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53301,53,ENFERMERÃA,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,35,20,20,0,,10.0,N,458,,90,20.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
53302,53,FONOAUDIOLOGÃA,UNIVERSIDAD BERNARDO O'HIGGINS,13,10,30,30,20,0,10.0,10.0,N,458,,35,15.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53303,53,KINESIOLOGÃA,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,20,20,0,10.0,10.0,N,458,,80,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53304,53,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,30,20,25,0,10.0,10.0,N,458,,40,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53305,53,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,30,25,20,0,,10.0,N,458,,50,20.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
53306,53,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,25,20,30,0,10.0,10.0,N,458,,80,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53307,53,TERAPIA OCUPACIONAL,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,25,25,20,0,10.0,10.0,N,458,,40,20.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53309,53,MEDICINA VETERINARIA,UNIVERSIDAD BERNARDO O'HIGGINS,13,20,30,20,20,0,,10.0,N,458,,100,32.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
53310,53,MEDICINA,UNIVERSIDAD BERNARDO O'HIGGINS,13,10,30,10,25,0,,25.0,N,500,600.0,60,25.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
53401,53,DERECHO,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,35,30,10,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
53402,53,PERIODISMO,UNIVERSIDAD BERNARDO O'HIGGINS,13,15,35,30,10,0,10.0,10.0,N,458,,25,10.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
